time,roll_deg,pitch_deg,yaw_deg,p_degps,q_degps,r_degps,ax_body_fps2,ay_body_fps2,az_body_fps2,airspeed_kt,u_body_fps,v_body_fps,w_body_fps,altitude_ft
35.866563500000666,-3.756070856,21.622484401,20.979201941,-8.428049822,-0.813395795,-1.186846736,8.664987388,0.592807735,-29.508590108,24.116286073,40.747860392,-0.602359759,3.285348891,251.758404649
35.884738200000356,-3.896677060,21.608645004,20.959097518,-8.462724307,-0.878313850,-1.267647258,8.663772047,0.606818268,-29.435356573,24.085209147,40.695228607,-0.617291985,3.281142313,251.956368046
35.90233630000057,-4.037864941,21.593732905,20.937638801,-8.498416972,-0.940873434,-1.350458299,8.662978328,0.620852388,-29.365053788,24.054274426,40.642790771,-0.632219349,3.277448832,252.153822966
35.920454600000085,-4.250774560,21.569435989,20.902838882,-8.553870534,-1.030820376,-1.478316042,8.662530789,0.641925801,-29.264921716,24.008146646,40.564527971,-0.654572023,3.272831174,252.449014873
35.935866499999975,-4.393490981,21.552000780,20.877850995,-8.592114065,-1.088513575,-1.565889339,8.662724936,0.655977192,-29.201642744,23.977606623,40.512635243,-0.669430497,3.270339358,252.645125443
35.95431650000046,-4.536848533,21.533609893,20.851396802,-8.631371103,-1.144623423,-1.655252050,8.663266590,0.670019609,-29.140994447,23.947225070,40.460983834,-0.684241563,3.268293095,252.840670652
35.97113189999982,-4.680864070,21.514288905,20.823446766,-8.671633390,-1.199334296,-1.746333562,8.664150574,0.684045685,-29.082901141,23.917016532,40.409586605,-0.698995506,3.266671584,253.035635560
35.98996210000041,-4.825554292,21.494060386,20.793972536,-8.712889589,-1.252815056,-1.839061175,8.665357087,0.698048321,-29.027265541,23.886987303,40.358456096,-0.713683680,3.265453693,253.230005873
36.00711620000038,-4.970935700,21.472944152,20.762946985,-8.755125636,-1.305220884,-1.933360540,8.666867540,0.712021073,-28.973987748,23.857143509,40.307604551,-0.728298495,3.264618220,253.423767777
36.030502100000376,-5.117024546,21.450957485,20.730344229,-8.798324899,-1.356694268,-2.029156158,8.668663450,0.725958172,-28.922966960,23.827491112,40.257043921,-0.742833401,3.264144054,253.616908007
36.047701000000416,-5.337519098,21.416377554,20.678429330,-8.864887652,-1.432438746,-2.175488353,8.671843915,0.746785515,-28.850428572,23.783376230,40.181773828,-0.764474093,3.264064763,253.905424947
36.066582700000254,-5.485445667,21.392275630,20.641778639,-8.910407042,-1.482130067,-2.274690785,8.674284562,0.760613164,-28.804630549,23.754235243,40.131990931,-0.778787161,3.264403257,254.096956193
36.084209999999985,-5.634134045,21.367346674,20.603470149,-8.956813537,-1.531299959,-2.375122740,8.676936270,0.774389796,-28.760722711,23.725297581,40.082538575,-0.793005196,3.265031489,254.287823136
36.101232800000616,-5.783598899,21.341598939,20.563483688,-9.004081238,-1.580045266,-2.476708765,8.679794858,0.788113093,-28.718627726,23.696576406,40.033427505,-0.807125984,3.265930133,254.478014565
36.119239100000414,-5.933854453,21.315039101,20.521800340,-9.052182445,-1.628453851,-2.579374546,8.682842489,0.801780940,-28.678253152,23.668076956,39.984668206,-0.821148179,3.267080356,254.667519681
36.135039400000096,-6.160750307,21.273687763,20.456055309,-9.125832976,-1.700608800,-2.735238566,8.687724494,0.822175059,-28.620702133,23.625747105,39.912211144,-0.841995700,3.269237797,254.950467807
36.152202000000216,-6.236792199,21.259502790,20.433273468,-9.150767746,-1.724574887,-2.787654995,8.689425798,0.828943596,-28.602266591,23.611771178,39.888245553,-0.848895528,3.270063667,255.044429620
36.17192030000024,-6.466169787,21.215748586,20.362301210,-9.226668283,-1.796329529,-2.946169289,8.694759912,0.849164668,-28.549197339,23.570140742,39.816926845,-0.869448998,3.272829916,255.325235443
36.19082470000012,-6.620146456,21.185581318,20.312780281,-9.278142065,-1.844120843,-3.052816002,8.698474576,0.862573219,-28.515510952,23.542708850,39.769874306,-0.883032139,3.274895739,255.511527972
36.207523400000355,-6.774983120,21.154616171,20.261479764,-9.330274912,-1.891937475,-3.160164320,8.702283638,0.875924548,-28.483069565,23.515518321,39.723227318,-0.896522976,3.277120661,255.697080894
36.228892400000404,-6.930690606,21.122852494,20.208388239,-9.383032546,-1.939828363,-3.268152595,8.706186071,0.889220631,-28.451818288,23.488581380,39.676995047,-0.909924789,3.279490045,255.881885422
36.24487070000032,-7.165906888,21.073706369,20.125370317,-9.463264026,-2.011898618,-3.431206861,8.712175781,0.909064993,-28.407006046,23.448654174,39.608443797,-0.929869072,3.283284495,256.157670454
36.26475990000017,-7.323834997,21.039938489,20.067757864,-9.517430208,-2.060159251,-3.540543248,8.716262574,0.922232974,-28.378454698,23.422378687,39.563287312,-0.943066087,3.285954884,256.340567270
36.284240100000716,-7.482667240,21.005364020,20.008322136,-9.482421418,-2.111703469,-3.675387050,8.720321390,0.895477318,-28.350985153,23.396365395,39.518576335,-0.956189485,3.288723107,256.522686870
36.30154380000022,-7.640201243,20.969902467,19.946432080,-9.369346954,-2.166642001,-3.834596784,8.724424029,0.908071649,-28.324289201,23.370626384,39.474329803,-0.968697909,3.291618622,256.704016158
36.319865700000264,-7.795910853,20.933522316,19.881894187,-9.270635521,-2.221985635,-3.992538070,8.728706079,0.920187827,-28.298657701,23.345167480,39.430562402,-0.980430576,3.294639126,256.884545727
36.337282100000266,-8.026563259,20.877215405,19.780171929,-9.147159360,-2.305683033,-4.226607529,8.735392000,0.937477292,-28.262184540,23.307509319,39.365833047,-0.996640162,3.299370261,257.153824581
36.35192129999996,-8.178700718,20.838511104,19.709118654,-9.079788190,-2.361884721,-4.380476057,8.740019005,0.948428621,-28.239120549,23.282781977,39.323309715,-1.006567634,3.302636873,257.332323184
36.37015580000025,-8.329760659,20.798867629,19.635509566,-9.023298730,-2.418366593,-4.532398229,8.744738496,0.958933134,-28.216940520,23.258346658,39.281301501,-1.015832569,3.305977979,257.509997371
36.3885106000007,-8.479920794,20.758280439,19.559377807,-8.976835978,-2.475094598,-4.682217377,8.749546168,0.969006468,-28.195601000,23.234215724,39.239817872,-1.024471740,3.309381403,257.686840628
36.40716810000049,-8.629344823,20.716745560,19.480759059,-8.939599554,-2.532034881,-4.829793594,8.754425185,0.978665919,-28.175047243,23.210394289,39.198867945,-1.032523351,3.312835741,257.862846582
36.424755000000005,-8.778183321,20.674259581,19.399691262,-8.910840449,-2.589154660,-4.975003470,8.759360426,0.987930653,-28.155228310,23.186887371,39.158460523,-1.040026771,3.316330365,258.038009093
36.446891000000505,-8.926574587,20.630819630,19.316214349,-8.801753657,-2.650011036,-5.142152652,8.764251825,0.957732024,-28.136292736,23.163699890,39.118604109,-1.047022275,3.319855361,258.212322149
36.46554569999989,-9.144312382,20.563687596,19.185363496,-8.540438449,-2.746878095,-5.422546970,8.771662366,0.969507606,-28.109042819,23.129522212,39.059893405,-1.055590457,3.325266622,258.472173950
36.483949100000245,-9.285979103,20.517585800,19.094264848,-8.390577288,-2.811547132,-5.604158437,8.776805883,0.976429335,-28.091962297,23.107164180,39.021487611,-1.059926438,3.328950704,258.644319810
36.50157279999985,-9.425222238,20.470405403,19.000158443,-8.258409209,-2.876184481,-5.781265552,8.782058931,0.982637856,-28.075684917,23.085138508,38.983680689,-1.063236749,3.332680348,258.815588597
36.51719370000046,-9.562330639,20.422147267,18.903120191,-8.142516451,-2.940708063,-5.953684277,8.787414507,0.988164133,-28.060166305,23.063457583,38.946481649,-1.065588120,3.336443441,258.985975261
36.53514090000044,-9.697569927,20.372813602,18.803228954,-8.041574298,-3.005040541,-6.121257537,8.792853662,0.993041547,-28.045352475,23.042126789,38.909899004,-1.067048778,3.340228823,259.155474995
36.55248399999982,-9.831184015,20.322407883,18.700566097,-7.954345444,-3.069109983,-6.283854593,8.798359283,0.997305951,-28.031194168,23.021151358,38.873940820,-1.067688032,3.344026267,259.324083156
36.57341570000062,-10.029041907,20.244799676,18.541557996,-7.846708604,-3.164576625,-6.518197063,8.806698910,1.002636110,-28.011073999,22.990358983,38.821190989,-1.067259993,3.349724877,259.575313925
36.589007600000514,-10.159530385,20.191736526,18.432334590,-7.788875777,-3.227709586,-6.667948849,8.812309709,1.005538296,-27.998386065,22.970300406,38.786826605,-1.066152550,3.353513252,259.741673851
36.60754900000029,-10.289096355,20.137622158,18.320637863,-7.741039154,-3.290369299,-6.812465258,8.817922036,1.007966641,-27.986201000,22.950607714,38.753111835,-1.064469273,3.357284150,259.907127101
36.62454860000071,-10.417902577,20.082464651,18.206555203,-7.702293227,-3.352508309,-6.951725468,8.823533023,1.009964211,-27.974503544,22.931292033,38.720053123,-1.062279743,3.361030739,260.071669645
36.645141400000284,-10.546096984,20.026272855,18.090174253,-7.671794267,-3.414083657,-7.085730924,8.829127870,1.011574204,-27.963266839,22.912357762,38.687656617,-1.059652710,3.364746691,260.235297527
36.66142420000051,-10.737531283,19.940066930,17.911484875,-7.639805805,-3.505307934,-7.276941318,8.837453304,1.013357131,-27.947207267,22.884674413,38.640316271,-1.055039436,3.370250679,260.479015891
36.681490800000574,-10.864755044,19.881332512,17.789740017,-7.626606988,-3.565319340,-7.397951951,8.842959551,1.014189147,-27.937036121,22.866718352,38.609600563,-1.051611511,3.373865640,260.640340299
36.69795400000021,-10.991782110,19.821599729,17.666000466,-7.619138704,-3.624654876,-7.513872227,8.848394798,1.014785135,-27.927234907,22.849151659,38.579566700,-1.047976328,3.377431463,260.800736759
36.71646050000072,-11.118705423,19.760879935,17.540350723,-7.616793820,-3.683293828,-7.624789856,8.853758275,1.015188332,-27.917801474,22.831984474,38.550219856,-1.044195765,3.380943801,260.960201593
36.735290100000384,-11.245607992,19.699184815,17.412873757,-7.619009423,-3.741219351,-7.730808804,8.859037457,1.015440813,-27.908721044,22.815220459,38.521565028,-1.040329599,3.384398558,261.118731172
36.75133960000039,-11.436082057,19.604839591,17.218409270,-7.629754598,-3.826743529,-7.880916078,8.866766442,1.015626221,-27.895717369,22.790831957,38.479890843,-1.034495007,3.389464513,261.354764067
36.769624399999884,-11.499637609,19.572916586,17.152760791,-7.635077118,-3.854884196,-7.928639863,8.869285770,1.015656085,-27.891531200,22.782922013,38.466350546,-1.032568127,3.391120624,261.432970180
36.787270900000294,-11.689880242,19.475708047,16.953274277,-7.487615132,-3.947130875,-8.111260424,8.876444311,0.977737647,-27.880014886,22.759765420,38.426794853,-1.026761176,3.395998049,261.666165145
36.8055303000001,-11.814029695,19.409589970,16.817589986,-7.349799431,-4.010474404,-8.241739386,8.881116458,0.977066935,-27.872792120,22.744864807,38.401330357,-1.022336836,3.399217877,261.820429015
36.82260730000053,-11.935942453,19.342420269,16.679754434,-7.226421066,-4.072857414,-8.366675994,8.885769192,0.976057291,-27.866100974,22.730381492,38.376599622,-1.017451801,3.402409960,261.973728278
36.84750890000032,-12.055853989,19.274215061,16.539859935,-7.116264417,-4.134242685,-8.486096867,8.890399144,0.974744150,-27.859921238,22.716325523,38.352608361,-1.012169834,3.405566612,262.126059935
36.864679199999955,-12.232435466,19.170002394,16.326358228,-6.973367447,-4.224381194,-8.654990225,8.897263122,0.972283277,-27.851529223,22.696045351,38.318019720,-1.003639887,3.410220045,262.352736873
36.883174399999916,-12.348246931,19.099282672,16.181716034,-6.891487931,-4.283144860,-8.760858284,8.901784415,0.970369358,-27.846513405,22.683080125,38.295900300,-0.997638149,3.413258800,262.502637086
36.90261840000039,-12.462733490,19.027588002,16.035331878,-6.819206222,-4.340822312,-8.861444577,8.906227390,0.968278259,-27.841899463,22.670549209,38.274538231,-0.991454077,3.416240140,262.651559978
36.92011080000066,-12.632317019,18.918257678,15.812680687,-6.726882372,-4.425274846,-9.002649501,8.912731315,0.964889329,-27.835698801,22.652579687,38.243925150,-0.981962268,3.420593758,262.873106169
36.938509100000374,-12.744143946,18.844205357,15.662321077,-6.589887247,-4.485062673,-9.113272461,8.916819757,0.925170503,-27.832407093,22.641169217,38.224476208,-0.975571570,3.423410596,263.019574504
36.95639660000052,-12.853035069,18.769122274,15.509950657,-6.384644920,-4.548353239,-9.240939834,8.920715862,0.922185045,-27.829550116,22.630204532,38.205809602,-0.968687370,3.426193758,263.165048308
36.97675100000015,-12.958583561,18.692991357,15.355477204,-6.198036051,-4.610229325,-9.362598491,8.924639319,0.918791729,-27.827193072,22.619695474,38.187934356,-0.961203985,3.428948283,263.309522750
36.99396179999985,-13.061093609,18.615836249,15.199000928,-6.028555428,-4.670652824,-9.478250455,8.928562914,0.915023054,-27.825384846,22.609645837,38.170855684,-0.953188456,3.431666011,263.452996034
37.01416229999995,-13.209766770,18.498236436,14.960750036,-5.803409205,-4.758496096,-9.640519744,8.934412119,0.908740848,-27.823617152,22.595435169,38.146741833,-0.940313025,3.435657661,263.666325155
37.03096820000064,-13.305853913,18.418628073,14.799703485,-5.670823835,-4.815162444,-9.741293902,8.938285468,0.904185979,-27.823058333,22.586555038,38.131675339,-0.931257174,3.438252498,263.807288505
37.05100410000068,-13.399783991,18.338082430,14.637001722,-5.466103560,-4.875379623,-9.858725718,8.941953281,0.862243373,-27.823321633,22.578140735,38.117421222,-0.921898847,3.440787424,263.947245379
37.06926030000068,-13.489671426,18.256500045,14.472180833,-5.198013335,-4.938821813,-9.992084688,8.945478180,0.856646633,-27.824142325,22.570201001,38.103992452,-0.911798940,3.443294491,264.086185716
37.08754620000036,-13.616423137,18.132173173,14.220870281,-4.838235633,-5.030328273,-10.179170233,8.950889727,0.847201389,-27.826418859,22.559184720,38.085413840,-0.895106168,3.447006520,264.292683313
37.119516400000066,-13.696072389,18.048033960,14.050778766,-4.624029171,-5.088832532,-10.295211041,8.954564067,0.840257711,-27.828687527,22.552453828,38.074077795,-0.883062698,3.449436136,264.429072479
37.14133320000019,-13.845198207,17.876895256,13.704994480,-4.249892351,-5.199692323,-10.506456151,8.961952265,0.824989201,-27.834772074,22.540436800,38.053942761,-0.857130110,3.454153186,264.698787906
37.163955900000474,-13.915257034,17.789964170,13.529533002,-4.087027770,-5.252005240,-10.601723388,8.965670918,0.816747802,-27.838596538,22.535182911,38.045150886,-0.843395159,3.456427302,264.832114172
37.181819200000064,-14.014736710,17.657919239,13.263265862,-3.703189070,-5.336971733,-10.776143342,8.970875597,0.766516549,-27.845871507,22.528212951,38.033568704,-0.821877751,3.459728171,265.030186799
37.20012290000068,-14.075172634,17.568685895,13.083196633,-3.420565752,-5.393978518,-10.897706287,8.974344958,0.756695721,-27.851422649,22.524200297,38.026932242,-0.806423299,3.461887214,265.160946943
37.21836489999987,-14.130996051,17.478516224,12.901132690,-3.161201414,-5.448381746,-11.011427247,8.977891823,0.746246081,-27.857560545,22.520686915,38.021169367,-0.790092780,3.464009013,265.290676159
37.235461100000066,-14.182586819,17.387453560,12.717204932,-2.923248359,-5.500153473,-11.117284500,8.981510712,0.735210468,-27.864263215,22.517680947,38.016283097,-0.772974432,3.466085714,265.419375802
37.25410319999992,-14.252793703,17.249281039,12.438105481,-2.602725455,-5.572836571,-11.261343157,8.987034482,0.717655831,-27.875297660,22.514124515,38.010602883,-0.746012032,3.469100840,265.610498212
37.2694403000005,-14.295271052,17.156178008,12.250091411,-2.411009617,-5.617963443,-11.347616573,8.990775144,0.705353597,-27.883296398,22.512403643,38.007918725,-0.727307530,3.471035124,265.736630951
37.28859900000043,-14.334619899,17.062336172,12.060670791,-2.235162353,-5.660426933,-11.426151339,8.994528176,0.692626833,-27.891753512,22.511193938,38.006118734,-0.708119512,3.472902288,265.861740119
37.30613540000013,-14.371099057,16.967799741,11.869972305,-2.073834957,-5.700236404,-11.497036056,8.998288289,0.679524151,-27.900660042,22.510502214,38.005204354,-0.688532140,3.474697542,265.985827710
37.325512600000366,-14.404945259,16.872612751,11.678123066,-1.930206127,-5.679932505,-11.575794829,9.042790069,0.664951848,-27.933165451,22.510849662,38.005893556,-0.668641766,3.478249437,266.108895839
37.343668000000434,-14.436485005,16.778226620,11.484868901,-1.802648825,-5.608300885,-11.660678709,9.058870523,0.650818448,-27.945639044,22.511999068,38.007832489,-0.648515993,3.482987739,266.230975451
37.36448460000065,-14.465945574,16.685017074,11.290234614,-1.685864664,-5.541106129,-11.736978524,9.066607235,0.636634138,-27.965862186,22.513648593,38.010542634,-0.628219642,3.488505440,266.352111371
37.3826968000003,-14.506617072,16.547251754,10.996005818,-1.528749598,-5.447812185,-11.835808679,9.079098490,0.615088920,-28.005513290,22.517084146,38.016130454,-0.597611617,3.497891483,266.532040957
37.40158909999991,-14.531611820,16.456679970,10.798535724,-1.434735795,-5.390070701,-11.891635104,9.087865656,0.600603010,-28.037050949,22.520018146,38.020872625,-0.577197131,3.504698059,266.650817099
37.41987130000052,-14.555072986,16.367058192,10.600166734,-1.348339761,-5.335494134,-11.939712022,9.096850439,0.586063719,-28.071856861,22.523449733,38.026427990,-0.556851977,3.511812480,266.768658089
37.435556700000234,-14.587656480,16.234295502,10.301206853,-1.231379572,-5.258892791,-11.997886015,9.110555113,0.564239037,-28.128942420,22.529521806,38.036281955,-0.526600607,3.522853039,266.943680729
37.45427170000039,-14.607797999,16.146834340,10.101141231,-1.165126980,-5.153403697,-12.043380801,9.160362861,0.548899172,-28.192668063,22.534708938,38.044576908,-0.506706848,3.532177695,267.059214193
37.47127290000026,-14.626893781,16.061573195,9.900221319,-1.107940638,-5.001297369,-12.095765160,9.181883687,0.534103599,-28.237528252,22.540655961,38.054036950,-0.487088329,3.542794454,267.173867028
37.49030640000001,-14.645057499,15.978810093,9.698460160,-1.055150153,-4.858129147,-12.140295367,9.194964412,0.519558539,-28.290928379,22.547057524,38.064176620,-0.467786221,3.554240513,267.287690854
37.50561640000069,-14.662360145,15.898398440,9.495987290,-1.006243694,-4.723291219,-12.177330753,9.208457970,0.505184799,-28.349922716,22.553922880,38.075030865,-0.448846015,3.566303776,267.400689183
37.5255588,-14.678864366,15.820201914,9.292926160,-0.960750156,-4.596181148,-12.207241170,9.222218818,0.491009351,-28.413446590,22.561240014,38.086595269,-0.430310087,3.578809214,267.512872759
37.54371900000024,-14.694625116,15.744094061,9.089394050,-0.918234840,-4.476238406,-12.230395524,9.236117169,0.477058613,-28.480564611,22.568997040,38.098863807,-0.412217990,3.591604353,267.624253806
37.56382620000022,-14.709690253,15.669957605,8.885502093,-0.882521456,-4.305242423,-12.262885780,9.290513755,0.462729612,-28.573529550,22.577704562,38.112544150,-0.394613756,3.606402245,267.734845673
37.58265780000056,-14.731281162,15.564996812,8.578453550,-0.838649092,-3.989317168,-12.320560286,9.325611087,0.442226528,-28.689231169,22.591955205,38.134843622,-0.369174098,3.630906414,267.899355043
37.600664399999914,-14.745081412,15.499323243,8.373000915,-0.811390556,-3.794215513,-12.350359370,9.343535703,0.429025022,-28.775838645,22.601947304,38.150424266,-0.352891283,3.648158576,268.008170402
37.61871060000067,-14.758435883,15.436853143,8.167077678,-0.785404787,-3.610574300,-12.373730886,9.361717915,0.416169509,-28.867476159,22.612314056,38.166586547,-0.337177021,3.665877570,268.116315540
37.636161899999934,-14.777674444,15.348747271,7.857539244,-0.748280346,-3.354927741,-12.397643639,9.389145858,0.397568015,-29.011835484,22.628533265,38.191896752,-0.314715239,3.692923523,268.277316615
37.6514631,-14.789993400,15.293491857,7.650885841,-0.724447692,-3.196674904,-12.406743689,9.407353298,0.385642427,-29.111247460,22.639777671,38.209463226,-0.300505404,3.711035143,268.383868289
37.66987560000052,-14.796005172,15.266848515,7.547504623,-0.712732128,-3.120953952,-12.409388564,9.416376468,0.379826783,-29.161555238,22.645523223,38.218449163,-0.293635368,3.720064486,268.436917161
37.68788089999998,-14.813496615,15.191117183,7.237134588,-0.686271527,-2.793865011,-12.441260827,9.494401972,0.362359208,-29.336543814,22.664145496,38.247479964,-0.273989144,3.750187669,268.595188676
37.706579100000454,-14.824828886,15.145546971,7.029687395,-0.671316327,-2.556930374,-12.465545413,9.515196083,0.351387655,-29.446166115,22.677098545,38.267607629,-0.261692827,3.771332293,268.700069503
37.72209720000046,-14.835915236,15.103866146,6.821856758,-0.656258263,-2.334092550,-12.484531327,9.536454858,0.340858872,-29.560612406,22.690320119,38.288140267,-0.250038858,3.792895866,268.804478068
37.74113579999994,-14.846753329,15.065843636,6.613729300,-0.640998786,-2.124438202,-12.498637807,9.557778172,0.330778018,-29.678697476,22.703792975,38.309062285,-0.239027856,3.814670700,268.908439691
37.75699930000064,-14.857339249,15.031263348,6.405384722,-0.625451618,-1.927112140,-12.508267180,9.579015305,0.321147168,-29.799280338,22.717496920,38.330357519,-0.228658637,3.836477929,269.011978898
37.77692890000071,-14.867667699,14.999923205,6.196896088,-0.609542247,-1.741314634,-12.513804963,9.600035636,0.311967528,-29.921367828,22.731412370,38.352008590,-0.218928237,3.858164450,269.115121203
37.79273270000067,-14.877732195,14.971634243,5.988330099,-0.593207347,-1.566298340,-12.515620088,9.620726127,0.303239384,-30.044099430,22.745520376,38.373997157,-0.209831948,3.879600118,269.217892829
37.8125813000006,-14.887525254,14.946219742,5.779747373,-0.576394188,-1.401365307,-12.514065139,9.640989649,0.294962054,-30.166733221,22.759802635,38.396304130,-0.201363362,3.900675202,269.320320498
37.828683400000045,-14.901687521,14.913128984,5.466960264,-0.550186867,-1.171458727,-12.506145520,9.670401503,0.283387258,-30.349124814,22.781510362,38.430318479,-0.189819364,3.931415817,269.473376098
37.847266700000546,-14.910764203,14.894200668,5.258563410,-0.532011684,-1.028979189,-12.497602585,9.689270519,0.276227498,-30.468945501,22.796156484,38.453334696,-0.182881325,3.951223252,269.575061978
37.864054900000156,-14.919537778,14.877613450,5.050317956,-0.513248579,-0.894488033,-12.486798277,9.707470228,0.269508076,-30.586822382,22.810914045,38.476599138,-0.176535977,3.970415581,269.676498335
37.882376399999885,-14.927998264,14.863236358,4.842260447,-0.493885351,-0.767475910,-12.474014365,9.724966505,0.263223837,-30.702416300,22.825771682,38.500091380,-0.170770000,3.988949618,269.777711785
37.89978669999982,-14.936135510,14.850946766,4.634422791,-0.473917112,-0.647467914,-12.459517684,9.741725598,0.257368508,-30.815440764,22.840714711,38.523791023,-0.165568738,4.006792417,269.878728582
37.91665449999982,-14.943939320,14.840629823,4.426832508,-0.453345818,-0.534021732,-12.443560279,9.757722725,0.251934825,-30.925663855,22.855729084,38.547677795,-0.160916282,4.023920022,269.979574541
37.934579900000244,-14.951399564,14.832177922,4.219512974,-0.432179720,-0.426725470,-12.426379665,9.772940486,0.246914563,-31.032902062,22.870801377,38.571731624,-0.156795563,4.040316310,270.080274915
37.95186520000061,-14.958506282,14.825490199,4.012483667,-0.410432826,-0.325195592,-12.408199094,9.787368078,0.242298574,-31.137014405,22.885918769,38.595932708,-0.153188435,4.055971955,270.180854425
37.966513000000305,-14.965249772,14.820472070,3.805760400,-0.388124379,-0.229074968,-12.389227837,9.801000562,0.238076830,-31.237897154,22.901069035,38.620261572,-0.150075777,4.070883503,270.281337091
37.98495189999994,-14.971620683,14.817034799,3.599355550,-0.361093356,-0.197323698,-12.353262945,9.774019861,0.234407013,-31.312561053,22.915703282,38.643984784,-0.147436074,4.083143486,270.381746304
38.001693799999885,-14.977505366,14.813642391,3.393681654,-0.329701256,-0.220724352,-12.302537055,9.772553847,0.231288310,-31.403693702,22.930046896,38.667427040,-0.145254222,4.093335544,270.482076443
38.01966650000031,-14.982864989,14.809871753,3.188848207,-0.297950333,-0.241419573,-12.253055582,9.779497939,0.228465428,-31.483668494,22.944415268,38.691081805,-0.143515410,4.101890732,270.582304437
38.03721370000039,-14.989907246,14.803603505,2.883127200,-0.249697758,-0.267723513,-12.181351700,9.787141405,0.224843645,-31.588066465,22.965958864,38.726835103,-0.141697807,4.112045116,270.732511522
38.055751700000656,-14.993929427,14.799076446,2.680299412,-0.217146953,-0.282360491,-12.135326069,9.790613853,0.222823737,-31.648545354,22.980320673,38.750822537,-0.140984784,4.117248835,270.832586351
38.07378310000058,-14.997407726,14.794314934,2.478232592,-0.184322437,-0.294874028,-12.090791818,9.792925814,0.221106786,-31.702585345,22.994670230,38.774910729,-0.140646830,4.121356847,270.932629382
38.09435510000003,-15.000337743,14.789353685,2.276901649,-0.151255230,-0.305423418,-12.047800742,9.794204888,0.219681162,-31.750872535,23.009009479,38.799083781,-0.140662571,4.124489268,271.032654760
38.12916740000037,-15.002327320,14.778813741,1.875775839,0.173931594,-0.338366665,-12.034038858,9.793641640,0.179090347,-31.833648600,23.037654316,38.847629792,-0.141109879,4.128258250,271.232691502
38.14469680000002,-14.995589041,14.770160515,1.574863449,0.453724412,-0.361542295,-12.041741544,9.791494084,0.177046752,-31.884933273,23.059092327,38.884174835,-0.140429751,4.129286022,271.382725681
38.16386909999983,-14.987293638,14.764088236,1.374147408,0.625633580,-0.374302227,-12.046952394,9.789487321,0.175380024,-31.914787568,23.073377005,38.908586548,-0.139421372,4.129269464,271.482769210
38.17994060000001,-14.976178720,14.757814265,1.173344741,0.786732896,-0.385026749,-12.052063929,9.787092587,0.173458090,-31.941641291,23.087644684,38.933028274,-0.137970536,4.128773405,271.582839651
38.198208000000704,-14.962421491,14.751371986,0.972457654,0.937729050,-0.393808291,-12.056943568,9.784380325,0.171273228,-31.965867231,23.101899397,38.957493462,-0.136080800,4.127859786,271.682945029
38.21599370000058,-14.946187554,14.744793281,0.771490544,1.079285893,-0.400731785,-12.061463615,9.781404975,0.168819481,-31.987790325,23.116141231,38.981976222,-0.133757576,4.126583829,271.783092693
38.2326307000003,-14.927631619,14.738108655,0.570449919,1.212027129,-0.405875742,-12.065501579,9.778215468,0.166092634,-32.007700761,23.130370256,39.006471261,-0.131007996,4.124994740,271.883289463
38.24979489999987,-14.906898159,14.731347337,0.369344305,1.336538918,-0.409312877,-12.068940541,9.774855038,0.163090122,-32.025857686,23.144586508,39.030973799,-0.127840787,4.123136309,271.983541639
38.266762900000685,-14.884122024,14.724537371,0.168184152,1.453372289,-0.411110690,-12.071669474,9.771361763,0.159810932,-32.042492245,23.158789987,39.055479502,-0.124266138,4.121047454,272.083855118
38.28419699999995,-14.859429018,14.717705708,359.966981737,1.563045375,-0.411331995,-12.073583510,9.767769064,0.156255511,-32.057810337,23.172980642,39.079984417,-0.120295578,4.118762721,272.184235426
38.30125920000046,-14.832936441,14.710878274,359.765751059,1.666045493,-0.410035417,-12.074584156,9.764106155,0.152425671,-32.071995127,23.187158371,39.104484917,-0.115941851,4.116312725,272.284687781
38.318907100000615,-14.804753591,14.704080040,359.564507733,1.762831059,-0.407275850,-12.074579470,9.760398467,0.148324497,-32.085209310,23.201323013,39.128977651,-0.111218797,4.113724558,272.385217104
38.336201600000095,-14.759530732,14.693989874,359.262656859,1.897293581,-0.400505224,-12.072502839,9.754794628,0.141673545,-32.103510892,23.222540942,39.165695389,-0.103474381,4.109634865,272.536165666
38.35083630000008,-14.727552078,14.687368148,359.061459822,1.980374359,-0.394307904,-12.069626550,9.751071454,0.136915136,-32.114905137,23.236675720,39.190155472,-0.097894693,4.106799924,272.636907604
38.3686174000004,-14.711046135,14.684097140,358.960879903,2.020087524,-0.390720758,-12.067714743,9.749205476,0.134440902,-32.120375875,23.243739792,39.202378894,-0.094986051,4.105356765,272.687313062
38.38684170000033,-14.677051166,14.677648283,358.759770536,2.187516598,-0.388495414,-12.086182494,9.745344988,0.090146841,-32.131479223,23.257845210,39.226811157,-0.088941928,4.102428313,272.788195563
38.40573080000013,-14.619286529,14.667962943,358.457120977,2.546917573,-0.390447953,-12.144260972,9.739521551,0.081498652,-32.147674999,23.278978205,39.263420712,-0.078204291,4.097968654,272.939685710
38.42207469999994,-14.575905277,14.661497385,358.254567595,2.765393476,-0.389210850,-12.179325559,9.735921738,0.074836075,-32.158104865,23.293056902,39.287800868,-0.069792716,4.094972989,273.040793890
38.444123900000704,-14.528948680,14.655063999,358.051442692,2.968340237,-0.385967690,-12.211219299,9.732540534,0.067469761,-32.168313569,23.307119099,39.312159161,-0.060427893,4.091973080,273.141999826
